scan,side,vessel,err,bed,meas_lost,clean,nout_clean,nout_bad,A,B,C,r_branch,branch_before_meas
80,right,RCA,T4,leaf3,False,0.8080763847627673,1.0,1.0,0.8093611849201027,0.8028369593573818,0.9952377674978776,,
80,right,RCA,T4,apport,False,0.8080763847627453,1.0,1.0,0.8093611849202318,0.8028369593573818,0.9952377674978776,,
85,right,RCA,T4,leaky,False,0.7626624533809669,2.0,1.0,0.7553707266488638,0.8026143023570084,0.5175601873920176,,
85,right,RCA,T4,share,False,0.8080687191778679,1.0,1.0,0.8958093526421974,0.6901875693262141,0.9949314831590579,,
85,right,RCA,T4,leaf3,False,0.8080687191773556,1.0,1.0,0.8958093526417239,0.6901875693262791,0.9949314831590579,,
85,right,RCA,T4,apport,False,0.8080687191771665,1.0,1.0,0.8958093526416877,0.6901875693262141,0.9949314831590579,,
87,right,RCA,T4,leaky,False,0.8271660720816442,2.0,1.0,0.8234032114843796,0.8449186249543538,0.32681974102657396,,
87,right,RCA,T4,share,False,0.8033714805961772,1.0,1.0,0.810991279300007,0.7854971562137621,0.9959905518812566,,
87,right,RCA,T4,leaf3,False,0.8033714805960199,1.0,1.0,0.8109912792999466,0.7854971562137621,0.9959905518812566,,
87,right,RCA,T4,apport,False,0.8033714805961772,1.0,1.0,0.810991279300007,0.7854971562137621,0.9959905518812566,,
88,left,LAD,T1,leaky,False,0.9225291745761203,6.0,5.0,0.9618439301960038,0.9578652169393875,0.9622752505007383,0.8639962288652067,True
88,left,LAD,T4,leaky,False,0.9225291745761203,6.0,6.0,0.9199185812698245,0.9472145618181096,0.9974134192805325,,
88,right,RCA,T4,leaky,False,0.8236344692971898,2.0,2.0,0.8239855170608761,0.8361246006000238,0.9967910992737993,,
88,right,RCA,T4,share,False,0.7963224027347184,1.0,1.0,0.8125125865925866,0.792875613154358,0.9956460539351376,,
88,right,RCA,T4,leaf3,False,0.7963224027357475,1.0,1.0,0.8125125865923497,0.792875613154358,0.9956460539351376,,
88,right,RCA,T4,apport,False,0.7963224027347184,1.0,1.0,0.8125125865925866,0.792875613154358,0.9956460539351376,,
95,left,LAD,T1,leaky,False,0.9261847206674162,6.0,5.0,0.9474280872588601,0.9388310118886855,0.9464858006690295,0.8614063804602594,False
95,left,LAD,T1,share,False,0.9186917890851444,6.0,5.0,0.9559232009112387,0.9195469522615013,0.950928593260868,0.8614063804602594,False
95,left,LAD,T1,leaf3,False,0.9117503998098537,6.0,5.0,0.9503989054428698,0.9367438129008806,0.9516860601916124,0.8614063804602594,False
95,left,LAD,T1,apport,False,0.9230688246341746,6.0,5.0,0.9599345710766771,0.9360193665125748,0.9537176441847682,0.8614063804602594,False
95,left,LAD,T4,leaky,False,0.9261847206674162,6.0,6.0,0.9201125837702319,0.9259720170944439,0.9986472356751757,,
95,left,LAD,T4,share,False,0.9186917890851444,6.0,5.0,0.9124139729076112,0.9139783293556355,0.9197248583848865,,
95,left,LAD,T4,leaf3,False,0.9117503998098537,6.0,5.0,0.9051771797719489,0.9320207109042236,0.9471256443403918,,
95,left,LAD,T4,apport,False,0.9230688246341746,6.0,5.0,0.9164524288228689,0.9315668097168868,0.9451766071960076,,
95,left,LCX,T1,leaky,False,0.8915492631704005,6.0,5.0,0.9306639604380263,0.9044953838760735,0.9116261786142974,0.9032138351730148,True
95,left,LCX,T1,share,False,0.8236504104081147,6.0,5.0,0.8952225748515665,0.8219426298230922,0.8894711941526875,0.9032138351730148,True
95,left,LCX,T1,leaf3,False,0.8343096430937054,6.0,5.0,0.8979508778760978,0.8717641625111303,0.9021438685292333,0.9032138351730148,True
95,left,LCX,T1,apport,False,0.8142162532282341,6.0,5.0,0.8906439329328046,0.8224247522547304,0.8722625639575087,0.9032138351730148,True
95,left,LCX,T4,leaky,False,0.8915492631704005,6.0,6.0,0.8886467044018044,0.9114861477467163,0.9980509462561501,,
95,left,LCX,T4,share,True,,,,,,,,
95,left,LCX,T4,leaf3,True,,,,,,,,
95,left,LCX,T4,apport,True,,,,,,,,
95,right,RCA,T4,leaky,False,0.8068392023463172,2.0,2.0,0.8075134459144757,0.8956472163200029,0.9982313051340665,,
95,right,RCA,T4,share,False,0.7488206867256758,1.0,1.0,0.7639731051743445,0.8585925736592603,0.7600924526037782,,
95,right,RCA,T4,leaf3,False,0.7488206867256562,1.0,1.0,0.7639731051742993,0.8585925736592603,0.7600924526038877,,
95,right,RCA,T4,apport,False,0.7488206867256562,1.0,1.0,0.7639731051742993,0.8585925736592603,0.7600924526040845,,
100,left,LCX,T1,leaky,False,0.9439197201940829,7.0,6.0,0.9622992076591838,0.9567234391341931,0.9626408832541746,0.9437204357147259,False
100,left,LCX,T1,share,False,0.9230659144204213,6.0,5.0,0.9469766969545752,0.9232036351085674,0.9468257461836108,0.9437204357147259,False
100,left,LCX,T1,leaf3,False,0.9242244818049992,6.0,5.0,0.9537833961137865,0.9425651329811573,0.9546046657740461,0.9437204357147259,False
100,left,LCX,T1,apport,False,0.9167919691432025,6.0,5.0,0.9520096616424331,0.9284869712426186,0.946599939329674,0.9437204357147259,False
100,left,LCX,T4,leaky,False,0.9439197201940829,7.0,7.0,0.9391057393178286,0.9530033673693232,0.9988541906504638,,
100,left,LCX,T4,share,True,,,,,,,,
100,left,LCX,T4,leaf3,True,,,,,,,,
100,left,LCX,T4,apport,True,,,,,,,,
100,right,RCA,T4,leaky,False,0.839686544672166,2.0,2.0,0.8464788921281823,0.8478711263693905,0.9953959071088135,,
100,right,RCA,T4,share,False,0.8445163690217069,1.0,1.0,0.8813075327489523,0.8313643406563392,0.9956641276285049,,
100,right,RCA,T4,leaf3,False,0.8445163690218093,1.0,1.0,0.8813075327490331,0.8313643406562681,0.9956641276285049,,
100,right,RCA,T4,apport,False,0.8445163690218093,1.0,1.0,0.8813075327492075,0.8313643406563392,0.9956641276285049,,
102,left,LAD,T1,leaky,False,0.9409615405985388,6.0,5.0,0.9700508941183518,0.9427206395678043,0.9433946252561716,1.1908345198559909,True
102,left,LAD,T1,share,False,0.8878062555593601,6.0,5.0,0.9504790336730038,0.8960031680979976,0.9194061456291384,1.1908345198559909,True
102,left,LAD,T1,leaf3,False,0.9015534094265024,6.0,5.0,0.9602865797796875,0.9497865086527043,0.9610325149282999,1.1908345198559909,True
102,left,LAD,T1,apport,False,0.8801172493447488,6.0,5.0,0.9494098775549702,0.9023533977922151,0.9261200622778901,1.1908345198559909,True
102,left,LAD,T4,leaky,False,0.9409615405985388,6.0,6.0,0.9398253812678014,0.9425773932184691,0.9987087492689899,,
102,left,LAD,T4,share,False,0.8878062555593601,6.0,6.0,0.9035134861811042,0.8839061863155621,0.8836832393784907,,
102,left,LAD,T4,leaf3,False,0.9015534094265024,6.0,6.0,0.9139444978793936,0.89846960679727,0.8986419027935885,,
102,left,LAD,T4,apport,False,0.8801172493447488,6.0,6.0,0.8980691244883788,0.878361238004442,0.8792869888119337,,
102,left,LCX,T1,leaky,False,0.913588440264905,6.0,5.0,0.9451884119013187,0.9424505695297194,0.9457152334598037,0.9043442657950433,True
102,left,LCX,T1,share,False,0.8315625466440665,6.0,5.0,0.9274570744144058,0.8340634785870372,0.887351859856271,0.9043442657950433,True
102,left,LCX,T1,leaf3,False,0.7258495470464201,6.0,5.0,0.8744652128873326,0.8443185863672388,0.8823388306166634,0.9043442657950433,True
102,left,LCX,T1,apport,False,0.8276403851792675,6.0,5.0,0.9256558821154687,0.8581633822688105,0.8962507445644188,0.9043442657950433,True
102,left,LCX,T4,leaky,False,0.913588440264905,6.0,6.0,0.9099174296830683,0.9315260513929874,0.9985277238200346,,
102,left,LCX,T4,share,True,,,,,,,,
102,left,LCX,T4,leaf3,True,,,,,,,,
102,left,LCX,T4,apport,True,,,,,,,,
102,right,RCA,T1,leaky,False,0.7864931908470224,2.0,1.0,0.8332438354325161,0.7934239640861127,0.8555196881232363,0.9348949374131656,False
102,right,RCA,T1,share,False,0.7672803662881996,2.0,1.0,0.8778703597489753,0.7861496341994239,0.9087090898033551,0.9348949374131656,False
102,right,RCA,T1,leaf3,False,0.7673534596189312,2.0,1.0,0.9033649587714819,0.7861496341994239,0.9317513908594931,0.9348949374131656,False
102,right,RCA,T1,apport,False,0.7670814650811746,2.0,1.0,0.8923158495517507,0.7861496341982425,0.9221584792951824,0.9348949374131656,False
102,right,RCA,T4,leaky,False,0.7864931908470224,2.0,2.0,0.7867908520592329,0.8356132536228291,0.9977405445442171,,
102,right,RCA,T4,share,False,0.7672803662881996,2.0,2.0,0.7989069839151464,0.8087519813279809,0.9967431528684912,,
102,right,RCA,T4,leaf3,False,0.7673534596189312,2.0,2.0,0.7972232819925653,0.8078587543760645,0.9967696393291735,,
102,right,RCA,T4,apport,False,0.7670814650811746,2.0,2.0,0.7975307954792233,0.808088461701155,0.9967610269334721,,
103,right,RCA,T1,leaky,False,0.8180135044195641,2.0,1.0,0.8569111023330392,0.8166890197192829,0.8141381803258668,0.7564864525379545,False
103,right,RCA,T1,share,False,0.7828859754814218,2.0,1.0,0.8819016813789697,0.7951673134905557,0.9059658904186475,0.7564864525379545,False
